id,price
61945,26976.992
61946,19869.594
61947,27346.803
61948,44705.098
61949,41670.637
61950,22115.914
61951,28234.152
61952,65091.574
61953,20378.027
61954,24806.334
61955,92690.945
61956,58372.33
61957,56711.117
61958,55159.043
61959,49759.19
61960,39823.2
61961,55083.266
61962,20750.754
61963,35193.55
61964,45651.246
61965,23884.402
61966,49393.082
61967,56068.445
61968,78504.25
61969,39486.34
61970,22115.914
61971,24390.178
61972,62390.773
61973,53101.58
61974,52452.03
61975,45900.516
61976,32770.36
61977,42542.465
61978,33053.01
61979,23232.162
61980,40778.402
61981,21443.766
61982,42475.95
61983,32525.42
61984,18964.75
61985,24881.762
61986,48079.395
61987,31241.787
61988,49325.31
61989,20892.154
61990,23577.184
61991,94226.59
61992,44389.227
61993,19012.863
61994,27262.488
61995,53912.984
61996,43780.773
61997,69696.72
61998,69792.305
61999,18347.691
62000,33780.81
62001,29489.78
62002,23574.682
62003,62790.125
62004,39339.742
62005,52126.535
62006,26915.596
62007,35672.65
62008,59741.996
62009,42006.207
62010,37938.438
62011,42877.035
62012,38241.68
62013,22153.018
62014,20978.613
62015,31202.488
62016,54934.98
62017,57984.305
62018,27758.283
62019,19629.926
62020,21867.002
62021,36081.668
62022,38888.137
62023,34108.82
62024,45505.473
62025,46772.023
62026,24632.014
62027,21867.002
62028,25939.738
62029,78504.25
62030,71146.24
62031,42542.465
62032,21971.3
62033,19629.926
62034,22264.527
62035,33321.973
62036,34003.215
62037,59373.133
62038,23543.002
62039,36855.64
62040,23897.889
62041,25925.24
62042,19720.064
62043,36334.562
62044,31151.396
62045,19140.023
62046,59488.574
62047,30420.049
62048,50620.926
62049,18347.691
62050,36081.9
62051,32281.525
62052,58372.33
62053,28816.865
62054,60588.242
62055,28794.654
62056,39225.05
62057,70184.875
62058,49123.95
62059,40919.188
62060,49264.793
62061,19751.115
62062,60211.188
62063,38936.16
62064,123839.16
62065,48621.2
62066,25957.34
62067,35082.367
62068,81752.19
62069,19720.064
62070,20750.754
62071,62724.043
62072,19012.863
62073,44496.01
62074,37318.684
62075,32770.36
62076,30564.91
62077,37296.062
62078,20750.754
62079,52692.72
62080,68942.945
62081,77091.84
62082,30294.955
62083,23416.35
62084,87009.75
62085,68041.85
62086,35777.11
62087,34626.78
62088,18347.691
62089,20023.693
62090,36110.77
62091,48586.8
62092,23143.877
62093,19265.713
62094,35155.72
62095,32770.36
62096,21653.436
62097,30267.844
62098,41892.582
62099,41814.906
62100,55324.156
62101,39789.688
62102,27142.133
62103,34793.473
62104,53779.07
62105,47335.97
62106,29435.057
62107,67564.57
62108,22115.914
62109,21867.002
62110,43655.117
62111,21971.3
62112,52863.88
62113,27186.18
62114,45331.67
62115,27073.592
62116,31784.924
62117,32772.312
62118,28720.988
62119,36686.81
62120,32305.209
62121,26686.143
62122,55268.25
62123,51354.88
62124,23379.246
62125,55042.703
62126,21971.3
62127,41670.637
62128,26374.2
62129,47578.527
62130,51354.88
62131,26502.754
62132,30001.578
62133,39042.125
62134,37295.547
62135,39347.535
62136,28882.434
62137,20378.027
62138,22115.914
62139,31084.676
62140,35613.355
62141,40580.215
62142,67085.59
62143,18451.99
62144,36018.47
62145,50829.438
62146,69350.09
62147,54101.49
62148,49504.68
62149,21092.092
62150,20950.424
62151,18274.443
62152,32352.889
62153,38414.605
62154,26343.459
62155,26976.992
62156,54397.684
62157,42494.48
62158,47966.9
62159,62390.773
62160,59312.637
62161,47655.76
62162,18347.691
62163,42917.27
62164,30254.875
62165,73674.82
62166,53779.07
62167,40228.55
62168,56068.445
62169,41578.13
62170,35452.367
62171,51591.973
62172,19012.863
62173,37171.008
62174,37136.71
62175,49299.324
62176,78170.984
62177,31900.27
62178,20750.754
62179,59879.46
62180,85708.43
62181,21653.436
62182,20501.645
62183,34131.37
62184,41170.406
62185,23343.674
62186,36424.566
62187,19102.184
62188,35641.266
62189,37971.887
62190,61010.8
62191,24881.762
62192,75166.78
62193,38108.805
62194,19774.145
62195,28943.814
62196,45201.367
62197,44261.746
62198,59323.71
62199,52863.88
62200,25952.197
62201,63092.113
62202,19012.863
62203,36214.605
62204,23232.162
62205,70688.63
62206,78765.08
62207,62390.773
62208,18274.443
62209,39784.523
62210,46944.97
62211,21963.602
62212,55161.242
62213,19720.064
62214,38413.266
62215,55113.645
62216,32770.36
62217,57975.8
62218,65689.625
62219,26391.604
62220,51619.65
62221,45505.473
62222,34326.64
62223,26854.23
62224,27154.994
62225,22115.914
62226,23379.246
62227,40580.215
62228,27581.908
62229,27742.93
62230,50620.926
62231,31784.924
62232,45683.53
62233,29489.78
62234,28785.59
62235,58723.184
62236,31784.924
62237,29751.8
62238,59358.266
62239,40087.273
62240,22115.914
62241,164692.6
62242,71043.43
62243,40582.645
62244,24433.693
62245,132954.23
62246,77400.55
62247,23343.674
62248,41472.45
62249,54863.33
62250,25570.244
62251,45703.52
62252,27641.83
62253,460576.78
62254,26570.012
62255,33838.15
62256,54969.652
62257,38668.277
62258,37523.387
62259,50620.926
62260,56181.773
62261,22212.514
62262,19121.49
62263,20847.354
62264,31900.27
62265,23232.162
62266,62390.773
62267,18347.691
62268,42712.977
62269,32703.46
62270,32018.502
62271,21327.691
62272,70061.69
62273,58263.055
62274,23232.162
62275,20787.855
62276,22208.34
62277,42506.26
62278,32798.348
62279,26507.67
62280,44183.15
62281,36042.16
62282,18608.73
62283,29886.234
62284,62801.453
62285,35444.266
62286,56397.27
62287,48039.79
62288,62346.902
62289,61483.99
62290,19117.162
62291,44076.19
62292,41711.22
62293,24654.514
62294,28720.988
62295,67416.28
62296,21867.002
62297,48465.254
62298,46253.527
62299,18939.615
62300,37318.977
62301,27115.176
62302,18939.615
62303,19774.145
62304,30158.275
62305,34491.2
62306,31124.29
62307,62724.043
62308,21867.002
62309,21971.3
62310,41414.87
62311,39634.375
62312,62166.773
62313,42639.668
62314,54016.99
62315,18574.986
62316,26374.2
62317,37901.465
62318,22115.914
62319,28891.76
62320,30108.854
62321,32609.826
62322,45181.684
62323,25939.738
62324,46742.277
62325,20750.754
62326,68533.63
62327,37161.05
62328,38644.598
62329,76356.555
62330,18964.75
62331,54819.54
62332,30803.387
62333,36014.934
62334,77395.055
62335,57646.715
62336,40557.68
62337,28234.152
62338,62127.047
62339,37776.52
62340,35760.38
62341,33281.45
62342,34727.68
62343,30190.828
62344,35083.867
62345,108352.83
62346,59395.92
62347,23416.35
62348,63969.59
62349,31111.588
62350,90325.734
62351,19882.633
62352,45505.473
62353,21287.025
62354,62696.848
62355,28380.969
62356,45828.723
62357,39486.34
62358,75194.734
62359,24181.252
62360,42944.47
62361,23971.139
62362,45428.547
62363,22805.258
62364,50875.438
62365,45512.484
62366,31607.09
62367,31784.924
62368,39842.508
62369,25547.254
62370,41941.95
62371,19712.854
62372,22369.361
62373,45505.473
62374,33513.227
62375,30158.275
62376,18274.443
62377,25961.88
62378,33221.85
62379,34108.82
62380,29757.676
62381,24823.492
62382,33394.22
62383,20832.674
62384,39225.05
62385,33835.348
62386,58650.707
62387,37516.87
62388,90717.27
62389,20750.754
62390,19712.854
62391,63139.715
62392,36670.72
62393,20688.867
62394,23232.162
62395,29976.264
62396,28891.254
62397,58517.305
62398,40195.703
62399,37109.094
62400,21726.715
62401,76356.555
62402,20563.031
62403,19175.432
62404,29730.633
62405,76962.76
62406,49759.19
62407,27591.715
62408,27653.984
62409,60211.188
62410,22750.908
62411,24195.242
62412,34455.977
62413,30668.676
62414,53716.17
62415,34294.97
62416,30158.275
62417,45505.473
62418,19012.863
62419,36937.137
62420,23232.162
62421,21129.193
62422,21867.002
62423,33394.22
62424,21072.785
62425,62575.758
62426,34454.03
62427,22628.283
62428,32504.586
62429,38087.41
62430,46646.54
62431,42639.668
62432,42559.617
62433,61779.848
62434,48224.324
62435,32770.36
62436,77733.81
62437,31531.033
62438,36855.64
62439,30952.598
62440,22668.248
62441,70710.164
62442,20750.754
62443,40652.473
62444,28282.805
62445,54819.54
62446,50480.723
62447,53873.215
62448,56188.066
62449,37197.914
62450,66207.83
62451,70812.96
62452,24902.934
62453,34214.668
62454,18347.691
62455,59094.94
62456,52453.266
62457,25897.842
62458,21971.3
62459,59208.27
62460,20644.537
62461,45549.78
62462,44723.555
62463,31400.473
62464,32824.34
62465,22212.514
62466,62938.41
62467,35263.258
62468,46319.117
62469,53703.293
62470,33780.81
62471,28245.217
62472,35635.555
62473,20378.027
62474,57056.94
62475,37233.406
62476,57888.43
62477,37029.715
62478,32844.53
62479,20378.027
62480,77634.81
62481,24067.074
62482,39544.227
62483,22420.438
62484,28770.244
62485,27290.479
62486,19071.266
62487,27342.922
62488,26958.719
62489,23457.684
62490,33392.54
62491,38387.734
62492,26374.2
62493,60211.188
62494,22123.127
62495,62674.684
62496,21712.934
62497,27853.656
62498,35313.855
62499,32993.312
62500,28534.537
62501,55120.895
62502,41858.09
62503,26976.992
62504,20750.754
62505,36749.676
62506,44754.316
62507,43966.53
62508,38748.277
62509,27795.387
62510,27641.83
62511,77610.625
62512,50620.926
62513,22212.514
62514,30308.854
62515,39730.805
62516,63203.848
62517,53683.72
62518,31691.21
62519,33903.617
62520,51304.625
62521,23058.574
62522,22768.154
62523,61856.965
62524,35116.67
62525,55159.043
62526,76912.23
62527,30024.568
62528,45505.473
62529,55188.566
62530,20750.754
62531,20913.322
62532,24067.074
62533,47640.434
62534,18347.691
62535,20855.053
62536,37177.9
62537,40907.16
62538,18274.443
62539,20887.477
62540,68846.34
62541,21867.002
62542,30932.4
62543,46769.582
62544,23343.674
62545,20750.754
62546,29910.912
62547,27653.984
62548,19824.363
62549,60588.242
62550,65194.668
62551,36568.63
62552,25860.74
62553,23379.246
62554,26021.84
62555,60439.957
62556,22153.018
62557,25355.232
62558,25628.846
62559,43666.336
62560,33178.723
62561,29729.525
62562,18347.691
62563,38073.82
62564,77746.43
62565,19907.855
62566,20787.855
62567,62242.49
62568,33891.18
62569,43253.785
62570,37866.17
62571,20855.053
62572,39706.17
62573,48492.234
62574,20902.938
62575,35462.605
62576,23727.188
62577,20378.027
62578,23232.162
62579,22264.527
62580,24796.463
62581,24219.33
62582,52126.535
62583,40951.227
62584,23379.246
62585,42957.5
62586,34069.98
62587,20855.053
62588,54796.81
62589,50576.598
62590,45398.387
62591,20787.855
62592,19175.432
62593,35865.793
62594,20855.053
62595,29910.912
62596,23884.402
62597,69445.625
62598,27467.055
62599,43425.098
62600,74464.19
62601,68939.77
62602,73403.42
62603,30717.174
62604,24719.193
62605,41941.95
62606,62390.773
62607,18431.184
62608,78381.08
62609,61274.527
62610,20290.707
62611,18939.615
62612,28626.395
62613,27278.195
62614,21347.613
62615,48413.04
62616,41489.26
62617,59235.79
62618,55010.758
62619,26926.871
62620,37563.16
62621,27839.908
62622,31784.924
62623,75313.75
62624,56868.06
62625,76284.29
62626,37678.336
62627,112570.54
62628,39005.137
62629,20378.027
62630,23393.184
62631,21971.3
62632,34000.82
62633,40158.37
62634,23239.375
62635,23078.994
62636,34538.188
62637,35794.016
62638,33838.15
62639,47085.246
62640,36848.168
62641,38331.16
62642,19712.854
62643,41904.97
62644,36141.676
62645,30091.37
62646,43846.184
62647,70446.42
62648,38231.29
62649,39482.547
62650,34988.6
62651,30108.854
62652,34500.324
62653,19102.184
62654,18891.502
62655,41378.234
62656,78170.984
62657,35489.76
62658,60492.137
62659,20847.354
62660,44076.19
62661,38070.133
62662,64132.844
62663,31103.39
62664,39953.008
62665,45505.473
62666,29356.406
62667,45409.598
62668,20378.027
62669,47100.062
62670,57442.406
62671,60326.63
62672,24902.94
62673,50875.438
62674,55972.57
62675,28720.988
62676,50620.926
62677,37046.355
62678,38704.06
62679,39188.7
62680,59664.742
62681,67914.44
62682,21867.002
62683,20892.154
62684,29547.744
62685,53894.51
62686,29042.018
62687,67416.28
62688,37475.42
62689,36042.785
62690,65283.164
62691,33920.508
62692,21092.092
62693,38426.945
62694,30965.39
62695,19213.271
62696,37819.914
62697,23457.684
62698,22426.754
62699,36224.918
62700,62674.684
62701,79698.36
62702,23543.002
62703,20521.834
62704,31949.691
62705,50798.05
62706,40177.082
62707,67779.49
62708,22115.914
62709,54155.73
62710,52926.156
62711,29589.232
62712,30821.121
62713,39238.816
62714,28989.191
62715,20913.322
62716,36081.668
62717,70732.52
62718,23232.162
62719,18274.443
62720,21092.092
62721,19109.463
62722,35701.98
62723,39347.535
62724,36762.07
62725,20750.754
62726,20750.754
62727,20892.154
62728,39139.254
62729,23232.162
62730,26787.041
62731,18274.443
62732,30540.465
62733,37652.805
62734,22115.914
62735,45698.766
62736,28720.988
62737,24592.094
62738,20913.322
62739,58733.246
62740,21867.002
62741,59636.86
62742,78381.08
62743,56201.316
62744,78805.99
62745,49460.35
62746,34326.64
62747,40516.336
62748,27942.469
62749,27909.746
62750,59471.996
62751,35935.703
62752,32770.36
62753,42192.535
62754,39053.688
62755,27507.44
62756,62390.773
62757,347353.38
62758,25860.74
62759,49028.074
62760,56759.945
62761,20750.754
62762,19882.633
62763,37650.676
62764,20378.027
62765,37205.566
62766,22842.55
62767,78170.984
62768,67051.05
62769,33178.723
62770,36468.223
62771,37296.062
62772,27652.736
62773,59373.133
62774,52452.03
62775,18274.443
62776,51409.72
62777,23384.434
62778,70399.24
62779,42542.465
62780,37193.566
62781,29029.412
62782,56181.773
62783,49360.664
62784,44535.0
62785,60474.914
62786,22115.914
62787,40683.1
62788,36179.816
62789,61756.668
62790,72811.52
62791,23416.35
62792,21971.3
62793,22107.2
62794,21867.002
62795,39948.617
62796,23884.402
62797,29976.264
62798,27752.68
62799,67264.695
62800,22891.49
62801,74942.914
62802,55511.477
62803,27513.465
62804,49070.29
62805,35641.12
62806,47636.164
62807,50875.17
62808,34945.36
62809,35500.98
62810,23763.102
62811,96043.49
62812,19012.863
62813,67328.266
62814,39547.656
62815,69593.91
62816,29042.018
62817,30158.275
62818,39053.688
62819,63139.715
62820,44480.383
62821,39347.535
62822,54856.324
62823,67564.57
62824,24495.494
62825,37817.9
62826,33717.402
62827,19012.863
62828,28265.621
62829,40089.34
62830,49070.29
62831,20787.855
62832,19646.816
62833,34365.312
62834,33188.023
62835,50620.926
62836,51982.344
62837,22635.447
62838,53980.125
62839,28795.16
62840,37503.72
62841,18274.443
62842,47770.945
62843,25897.842
62844,78170.984
62845,49472.316
62846,52197.094
62847,47884.797
62848,43025.69
62849,41627.633
62850,22426.754
62851,35890.855
62852,28631.682
62853,20787.855
62854,19012.863
62855,52547.227
62856,45409.598
62857,37401.43
62858,41281.03
62859,31778.564
62860,25380.645
62861,21059.678
62862,75235.46
62863,33675.504
62864,28566.553
62865,27710.344
62866,28720.988
62867,33215.816
62868,18347.691
62869,45994.598
62870,63129.043
62871,61928.78
62872,27851.35
62873,59245.363
62874,32941.133
62875,70812.96
62876,71553.516
62877,33178.723
62878,32165.188
62879,34034.848
62880,18451.99
62881,24871.57
62882,27400.736
62883,25206.814
62884,45046.67
62885,59830.54
62886,70399.24
62887,19117.162
62888,60761.883
62889,35601.74
62890,175305.69
62891,46477.54
62892,59591.46
62893,37230.66
62894,19809.453
62895,24383.977
62896,25570.244
62897,32844.53
62898,21549.137
62899,29678.02
62900,50404.945
62901,18347.691
62902,50404.945
62903,18274.443
62904,23232.162
62905,35633.43
62906,27154.994
62907,39547.656
62908,40844.895
62909,39679.402
62910,42694.51
62911,18347.691
62912,62211.027
62913,61756.668
62914,53777.52
62915,62242.49
62916,20950.424
62917,39676.402
62918,37432.703
62919,19108.973
62920,18939.615
62921,19012.863
62922,50620.926
62923,26343.459
62924,34584.492
62925,97970.61
62926,29994.77
62927,36118.76
62928,41378.824
62929,52314.117
62930,21867.002
62931,33524.66
62932,20365.094
62933,27668.04
62934,54765.56
62935,56807.324
62936,42453.11
62937,41472.45
62938,55972.57
62939,56068.445
62940,73139.22
62941,29004.312
62942,55389.652
62943,94280.06
62944,34000.72
62945,47655.56
62946,28112.795
62947,52099.58
62948,34284.062
62949,21867.002
62950,28874.543
62951,23078.994
62952,30489.217
62953,18347.691
62954,21971.3
62955,27581.908
62956,34917.598
62957,22115.914
62958,53991.164
62959,32628.727
62960,20913.322
62961,42655.492
62962,48267.008
62963,28720.988
62964,30668.676
62965,19712.854
62966,66843.9
62967,21971.3
62968,43966.53
62969,34987.715
62970,62390.773
62971,27086.713
62972,63203.848
62973,50551.73
62974,18451.99
62975,20855.053
62976,32793.12
62977,18939.615
62978,25867.762
62979,58531.94
62980,25651.043
62981,47685.59
62982,32489.496
62983,30424.18
62984,20413.352
62985,31654.111
62986,27287.834
62987,50620.926
62988,20750.754
62989,90184.266
62990,18347.691
62991,24623.379
62992,53177.96
62993,69913.62
62994,47230.42
62995,78504.25
62996,50480.723
62997,20855.053
62998,27287.834
62999,29251.047
63000,37147.688
63001,20688.867
63002,54952.2
63003,24480.576
63004,20750.754
63005,62575.758
63006,45501.477
63007,62609.266
63008,31499.232
63009,45505.473
63010,65385.246
63011,33178.723
63012,50666.926
63013,78170.984
63014,39662.156
63015,22115.914
63016,70561.87
63017,18274.443
63018,69247.38
63019,31691.21
63020,32844.53
63021,18347.691
63022,61608.383
63023,45505.473
63024,31979.893
63025,25570.244
63026,29527.22
63027,62575.758
63028,39098.7
63029,30966.91
63030,54551.67
63031,67300.836
63032,77400.55
63033,28198.225
63034,36746.227
63035,24918.863
63036,18437.012
63037,19175.432
63038,18347.691
63039,70732.52
63040,20787.855
63041,22264.527
63042,23232.162
63043,18347.691
63044,37563.16
63045,98189.0
63046,57984.305
63047,27513.275
63048,47612.34
63049,23232.162
63050,37197.914
63051,35082.367
63052,20750.754
63053,40907.16
63054,47770.945
63055,33589.39
63056,49130.96
63057,45505.473
63058,18444.291
63059,20750.754
63060,33239.605
63061,23232.162
63062,49028.074
63063,70561.87
63064,29757.676
63065,40318.45
63066,22484.062
63067,18274.443
63068,20750.754
63069,67914.44
63070,24495.494
63071,25998.008
63072,93772.695
63073,37255.082
63074,54005.246
63075,33801.35
63076,23535.219
63077,48416.457
63078,29334.54
63079,26073.744
63080,48586.8
63081,42010.312
63082,47426.67
63083,25916.154
63084,78170.984
63085,23232.162
63086,21665.15
63087,18347.691
63088,20787.855
63089,19213.271
63090,50829.434
63091,18689.03
63092,41941.95
63093,18378.742
63094,38546.105
63095,44741.26
63096,20787.855
63097,21616.334
63098,19012.863
63099,291028.0
63100,34649.56
63101,66448.305
63102,23232.162
63103,37095.742
63104,21971.3
63105,62018.49
63106,62790.125
63107,36021.97
63108,35791.992
63109,54934.98
63110,59368.656
63111,47732.04
63112,29356.406
63113,49916.38
63114,28624.568
63115,38936.16
63116,19175.432
63117,33707.88
63118,24786.164
63119,29435.057
63120,67941.39
63121,36409.1
63122,39644.86
63123,38030.223
63124,44261.746
63125,41438.37
63126,37813.613
63127,25570.244
63128,38278.64
63129,22115.914
63130,33419.934
63131,36185.05
63132,49819.527
63133,40877.45
63134,61262.29
63135,20747.268
63136,50269.082
63137,19640.021
63138,19012.863
63139,38366.3
63140,23232.162
63141,21963.602
63142,23614.424
63143,23612.365
63144,33246.42
63145,29396.684
63146,62242.49
63147,33368.156
63148,28234.152
63149,63893.812
63150,28831.758
63151,36906.46
63152,33678.61
63153,37974.535
63154,45575.164
63155,54978.145
63156,48445.78
63157,69696.72
63158,18689.03
63159,92039.97
63160,46610.395
63161,37318.977
63162,43532.215
63163,24719.193
63164,27170.438
63165,53322.098
63166,22316.139
63167,70710.164
63168,24846.057
63169,56068.445
63170,36701.652
63171,70710.164
63172,35051.54
63173,62018.49
63174,33751.934
63175,55159.043
63176,28831.758
63177,22426.754
63178,21512.035
63179,19640.021
63180,45957.176
63181,60201.906
63182,39945.5
63183,36042.16
63184,18347.691
63185,48528.598
63186,27653.984
63187,41904.97
63188,56748.277
63189,39778.816
63190,59323.71
63191,59648.66
63192,49340.57
63193,33966.12
63194,42787.65
63195,18274.443
63196,18274.443
63197,61262.29
63198,50500.82
63199,55186.152
63200,62575.758
63201,47373.35
63202,24632.172
63203,44150.664
63204,25782.883
63205,20787.855
63206,44557.246
63207,18615.781
63208,22227.426
63209,38900.78
63210,18347.691
63211,23232.162
63212,20950.424
63213,22153.018
63214,47968.973
63215,49123.95
63216,40734.25
63217,33215.816
63218,55576.004
63219,42877.035
63220,30985.074
63221,70895.13
63222,27994.75
63223,22160.229
63224,23232.162
63225,18347.691
63226,60595.188
63227,45409.598
63228,90222.58
63229,18548.59
63230,18451.99
63231,39710.535
63232,61608.383
63233,54042.402
63234,47470.555
63235,29117.273
63236,31719.81
63237,36979.71
63238,45505.473
63239,45409.598
63240,56916.715
63241,23594.203
63242,18274.443
63243,55223.78
63244,22153.018
63245,52751.332
63246,28874.543
63247,69330.18
63248,23543.002
63249,20378.027
63250,63352.133
63251,20774.225
63252,38231.29
63253,26976.992
63254,61126.242
63255,20855.053
63256,32431.096
63257,27416.865
63258,76284.29
63259,50666.926
63260,13065.296
63261,40739.383
63262,48718.633
63263,48489.598
63264,58436.066
63265,60439.957
63266,52176.965
63267,23232.162
63268,50829.438
63269,24756.295
63270,23393.184
63271,37281.883
63272,23884.402
63273,21971.3
63274,51174.23
63275,26976.992
63276,53818.734
63277,68945.445
63278,60439.957
63279,47634.25
63280,22123.127
63281,29867.686
63282,30705.773
63283,32770.36
63284,33512.91
63285,24719.193
63286,22768.154
63287,82963.22
63288,45505.473
63289,31202.488
63290,33178.723
63291,42239.95
63292,23132.746
63293,20416.287
63294,20750.754
63295,33273.38
63296,24208.209
63297,36492.36
63298,34703.246
63299,24786.164
63300,22029.57
63301,23379.246
63302,22115.914
63303,56308.188
63304,40166.68
63305,19213.271
63306,62575.758
63307,63352.133
63308,31140.975
63309,43047.355
63310,61756.668
63311,59094.94
63312,53753.266
63313,21867.002
63314,37884.914
63315,28720.988
63316,19712.854
63317,36081.9
63318,18437.012
63319,37523.15
63320,61928.78
63321,18891.502
63322,45234.47
63323,22153.018
63324,40582.645
63325,64795.92
63326,21971.3
63327,52021.98
63328,45512.484
63329,28794.654
63330,18274.443
63331,46769.582
63332,24208.209
63333,21867.002
63334,45409.598
63335,69851.61
63336,36664.133
63337,25860.74
63338,22153.018
63339,27350.322
63340,71932.914
63341,24219.33
63342,21867.002
63343,55186.152
63344,44934.43
63345,57654.094
63346,25405.623
63347,19175.432
63348,35670.523
63349,21971.3
63350,19117.162
63351,20855.053
63352,22732.582
63353,19629.926
63354,59337.152
63355,18347.691
63356,34294.97
63357,53896.29
63358,39115.77
63359,20750.754
63360,58754.246
63361,19012.863
63362,55734.26
63363,32428.773
63364,45841.97
63365,53325.58
63366,30564.117
63367,20787.855
63368,35991.402
63369,22790.852
63370,41320.617
63371,89756.125
63372,34523.617
63373,52452.03
63374,55037.867
63375,21549.137
63376,36330.188
63377,27656.08
63378,38792.164
63379,70710.164
63380,41472.45
63381,22227.426
63382,28768.56
63383,66179.98
63384,28086.195
63385,38269.12
63386,59094.94
63387,36919.453
63388,37650.676
63389,33780.81
63390,19975.043
63391,25520.41
63392,73528.09
63393,19012.863
63394,27581.908
63395,21674.604
63396,30413.621
63397,28794.654
63398,53325.58
63399,49340.57
63400,28624.568
63401,49504.68
63402,40876.777
63403,77610.625
63404,21971.3
63405,18689.03
63406,52603.887
63407,40631.77
63408,37478.125
63409,61822.164
63410,19012.863
63411,39968.492
63412,20688.867
63413,48489.598
63414,39060.477
63415,37678.47
63416,18378.742
63417,25151.574
63418,27718.824
63419,32257.998
63420,248373.5
63421,29708.363
63422,38892.766
63423,18347.691
63424,44232.484
63425,18347.691
63426,66927.125
63427,73278.67
63428,42748.195
63429,61114.004
63430,81071.086
63431,62938.41
63432,131145.14
63433,18274.443
63434,55167.695
63435,32132.46
63436,21267.86
63437,45831.676
63438,20750.754
63439,20463.383
63440,78170.984
63441,33178.723
63442,61492.94
63443,18939.615
63444,25206.814
63445,67564.57
63446,70710.164
63447,30108.854
63448,46064.3
63449,27112.93
63450,55130.168
63451,45795.78
63452,22426.754
63453,18891.502
63454,48489.598
63455,60146.043
63456,21867.002
63457,70732.52
63458,36334.562
63459,67733.36
63460,27610.959
63461,59488.574
63462,44626.156
63463,23430.1
63464,69791.43
63465,35669.395
63466,27386.357
63467,24219.33
63468,58531.94
63469,44635.297
63470,32695.916
63471,61274.527
63472,50588.562
63473,38241.68
63474,50480.723
63475,34621.406
63476,41656.5
63477,33780.81
63478,43066.902
63479,62790.125
63480,21092.092
63481,27987.152
63482,68586.266
63483,23343.674
63484,69445.625
63485,24902.934
63486,32758.973
63487,37463.395
63488,34294.97
63489,70600.555
63490,20855.053
63491,19809.453
63492,25912.723
63493,45143.035
63494,50887.98
63495,39016.066
63496,21115.623
63497,31373.258
63498,29708.363
63499,56452.418
63500,22115.914
63501,26374.2
63502,30080.734
63503,20750.754
63504,28281.926
63505,22153.018
63506,46921.12
63507,25225.72
63508,40567.402
63509,84481.81
63510,37181.707
63511,68733.02
63512,37901.383
63513,27581.908
63514,35638.832
63515,27513.275
63516,26321.166
63517,93202.984
63518,35669.395
63519,42639.668
63520,27015.799
63521,18347.691
63522,41047.645
63523,37197.914
63524,60211.188
63525,60474.914
63526,78504.25
63527,21867.002
63528,22316.139
63529,29403.863
63530,36387.13
63531,60453.4
63532,35082.367
63533,62790.125
63534,39482.547
63535,37650.676
63536,68895.734
63537,62087.6
63538,18347.691
63539,66414.734
63540,51019.08
63541,30916.182
63542,63207.45
63543,207011.02
63544,27041.928
63545,22227.426
63546,35292.26
63547,27581.908
63548,72266.18
63549,74207.22
63550,48489.598
63551,61673.88
63552,21867.002
63553,36534.43
63554,62938.41
63555,37776.52
63556,34023.277
63557,18347.691
63558,20291.846
63559,19688.328
63560,20843.867
63561,28770.244
63562,23884.402
63563,43386.89
63564,45505.473
63565,22628.283
63566,36568.63
63567,24181.252
63568,37171.27
63569,28720.988
63570,20750.754
63571,74409.21
63572,61756.668
63573,47326.465
63574,20976.186
63575,26976.992
63576,60474.914
63577,49490.418
63578,55025.02
63579,49504.68
63580,39699.25
63581,21367.814
63582,18574.986
63583,36081.668
63584,20750.754
63585,18504.432
63586,21641.36
63587,37942.113
63588,61947.3
63589,26588.576
63590,18347.691
63591,23552.87
63592,18964.75
63593,54551.67
63594,68331.19
63595,62390.773
63596,47655.76
63597,29731.715
63598,39544.227
63599,22153.018
63600,66519.19
63601,40879.88
63602,45505.473
63603,53568.277
63604,37783.58
63605,32257.998
63606,88277.836
63607,71346.59
63608,48261.418
63609,23232.162
63610,21188.691
63611,38594.29
63612,39093.117
63613,45706.832
63614,32666.367
63615,40907.16
63616,45409.598
63617,63139.715
63618,34380.742
63619,38036.617
63620,62632.598
63621,28816.865
63622,19012.863
63623,59323.71
63624,51820.297
63625,31452.938
63626,19824.363
63627,32429.324
63628,18504.432
63629,40881.29
63630,50791.656
63631,23457.684
63632,23457.684
63633,27483.877
63634,23058.574
63635,31392.078
63636,49521.68
63637,19108.973
63638,34294.97
63639,42655.492
63640,18347.691
63641,74752.34
63642,45428.547
63643,35899.04
63644,18939.615
63645,59094.94
63646,23690.086
63647,37730.234
63648,62242.49
63649,32770.36
63650,49175.082
63651,29910.912
63652,53797.83
63653,49226.836
63654,22768.154
63655,27942.469
63656,31750.709
63657,20228.082
63658,61010.8
63659,65402.945
63660,18451.99
63661,55103.824
63662,41326.56
63663,26849.934
63664,20750.754
63665,58372.33
63666,33295.473
63667,19712.854
63668,45720.78
63669,38647.81
63670,37429.617
63671,37296.062
63672,23884.402
63673,18504.432
63674,22115.914
63675,42494.48
63676,24902.934
63677,32971.46
63678,22484.062
63679,40582.645
63680,18939.615
63681,67515.766
63682,25238.69
63683,59869.836
63684,20855.053
63685,22981.309
63686,32770.36
63687,29230.43
63688,23897.889
63689,44968.566
63690,19108.973
63691,20750.754
63692,28208.633
63693,21867.002
